task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-07-21T10:28:31.492283,7706,"{""line_text"": ""\u05e2\u05de\u05d4\u05dd \u05dc\u05e8\u05e2\u05d4 \u05db\u05dc \u05e2\u05d9\u05e7\u05e8 \u05ea\u05dc' \u05dc\u05d5' \u05d0\u05d7\u05e8\u05d9 \u05e8\u05d1\u05d9\u05dd \u05dc\u05d4\u05d8\u05d5\u05ea \u05d0\u05e3 \u05dc\u05e8\u05e2\u05d4 \u05d0\u05de\u05d5\u05e8 \u05de\u05e2\u05ea\u05d4 \u05d4\u05d5\u05d0\u05d9\u05dc"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1085, 3023, 3708, 3127]}",1,0.0,60,0,completed,"[1085, 3023, 3708, 3127]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,עמהם לרעה כל עיקר תל' לו' אחרי רבים להטות אף לרעה אמור מעתה הואיל
0,2017-07-21T10:28:31.508168,7707,"{""line_text"": ""\u05d5\u05d0\u05de\u05e8\u05d4 \u05ea\u05d5\u05e8\u05d4 \u05d4\u05e8\u05d5\u05d1 \u05e2\u05dc \u05e4\u05d9 \u05e2\u05d3\u05d9\u05dd \u05d4\u05e8\u05d5\u05d2 \u05e2\u05dc \u05e4\u05d9 \u05de\u05de\u05d9\u05df \u05de\u05d4 \u05e2\u05e8\u05d9\u05dd \u05e9\u05e0\u05d9\u05dd \u05d0\u05e3 \u05de\u05de\u05d9\u05df \u05e9\u05e0\u05d9\u05dd"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1089, 3127, 3707, 3227]}",1,0.0,60,0,completed,"[1089, 3127, 3707, 3227]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,ואמרה תורה הרוב על פי עדים הרוג על פי ממין מה ערים שנים אף ממין שנים
0,2017-07-21T10:28:31.519342,7708,"{""line_text"": ""\u05d0\u05d9\u05df \u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05e9\u05e7\u05d5\u05dc \u05de\u05d5\u05dd\u05d9\u05e4\u05d9\u05df \u05e2\u05dc\u05d9\u05d4\u05df \u05e2\u05d5\u05d3 \u05d0\u05d7\u05d3 \u05d4\u05e8\u05d9 \u05e2\u05e9\u05e8\u05d9\u05dd \u05d5\u05e9\u05dc\u05e9\u05d4 \u05d3' \u05d0\u05d5\u05de' \u05de\u05de\u05e9\u05de\u05e2"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1082, 3228, 3705, 3331]}",1,0.0,60,0,completed,"[1082, 3228, 3705, 3331]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אין בית דין שקול מוםיפין עליהן עוד אחד הרי עשרים ושלשה ד' אומ' ממשמע
0,2017-07-21T10:28:31.536625,7709,"{""line_text"": ""25 \u05e9\u05e0\u05d0\u05de' \u05dc\u05d0 \u05ea\u05d4\u05d9\u05d4 \u05d0\u05d7\u05e8\u05d9 \u05e8\u05d1\u05d9\u05dd \u05dc\u05e8\u05e2\u05d5\u05ea \u05e9\u05d5\u05de\u05e2 \u05d0\u05e0\u05d9 \u05e9\u05d0\u05d4\u05d9\u05d4 \u05e2\u05de\u05d4\u05df \u05dc\u05d8\u05d5\u05d1\u05d4 \u05d0\u05dd \u05db\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1081, 3330, 3812, 3429]}",1,0.0,60,0,completed,"[1081, 3330, 3812, 3429]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,25 שנאמ' לא תהיה אחרי רבים לרעות שומע אני שאהיה עמהן לטובה אם כן
0,2017-07-21T10:28:31.548061,7710,"{""line_text"": ""\u05dc\u05de\u05d4 \u05e0\u05d0\u05de\u05e8 \u05d0\u05d7\u05e8\u05d9 \u05e8\u05d1\u05d9\u05dd \u05dc\u05d4\u05d8\u05d5\u05ea \u05e9\u05dc\u05d0 \u05db\u05d7\u05d8\u05d5\u05ea\u05da \u05dc\u05d8\u05d5\u05d1\u05d4 \u05d4\u05d8\u05d5\u05ea\u05da \u05dc\u05e8\u05e2\u05d4 \u05d4\u05d8\u05d5\u05ea\u05df \u05dc\u05d8\u05d5\u05d1\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1085, 3433, 3707, 3535]}",1,0.0,60,0,completed,"[1085, 3433, 3707, 3535]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,למה נאמר אחרי רבים להטות שלא כחטותך לטובה הטותך לרעה הטותן לטובה
0,2017-07-21T10:28:31.558934,7711,"{""line_text"": ""\u05e2\u05dc \u05e4\u05d9 \u05d0\u05d7\u05d3 \u05d4\u05d8\u05d5\u05ea\u05da \u05dc\u05e8\u05e2\u05d4 \u05e2\u05dc \u05e4\u05d9 \u05e9\u05e0\u05d9\u05dd \u05d0\u05d9\u05df \u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05e9\u05e7\u05d5\u05dc \u05de\u05d5\u05dd\u05d9\u05e4\u05d9\u05df \u05e2\u05dc\u05d9\u05d4\u05df \u05e2\u05d5\u05d3 \u05d0\u05d7\u05d3"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1087, 3536, 3706, 3637]}",1,0.0,60,0,completed,"[1087, 3536, 3706, 3637]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,על פי אחד הטותך לרעה על פי שנים אין בית דין שקול מוםיפין עליהן עוד אחד
0,2017-07-21T10:28:31.569920,7712,"{""line_text"": ""\u05d4\u05e8\u05d9 \u05e2\u05e9\u05e8\u05d9\u05dd \u05d5\u05e9\u05dc\u05e9\u05d4 \u05e8' \u05d9\u05d5\u05e1\u05d9 \u05d4\u05d2\u05dc\u05d9\u05dc\u05d9 \u05d0\u05dd \u05dc\u05d0 \u05ea\u05e2\u05e0\u05d4 \u05e2\u05dc \u05e8\u05d9\u05d1 \u05dc\u05e0\u05d8\u05d5\u05ea \u05e2\u05e9\u05d4 \u05dc\u05da"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1091, 3639, 3708, 3738]}",1,0.0,60,0,completed,"[1091, 3639, 3708, 3738]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,הרי עשרים ושלשה ר' יוסי הגלילי אם לא תענה על ריב לנטות עשה לך
0,2017-07-21T10:28:31.581704,7713,"{""line_text"": ""\u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05e0\u05d8\u05d5\u05d9: 8\u05d3\u05d1\u05e8 \u05d0\u05d7\u05e8 \u05dc\u05d0 \u05ea\u05e2\u05e0\u05d4 \u05e2\u05dc \u05e8\u05d9\u05d1 \u05dc\u05e0\u05d8\u05d5\u05ea \u05d4\u05d5\u05e1\u05d9\u05e3 \u05e2\u05dc\u05d9\u05d4\u05df \u05d4\u05db\u05ea\u05d5\u05d1 \u05e2\u05d5\u05d3"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1085, 3741, 3708, 3843]}",1,0.0,60,0,completed,"[1085, 3741, 3708, 3843]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,בית דין נטוי: 8דבר אחר לא תענה על ריב לנטות הוסיף עליהן הכתוב עוד
0,2017-07-21T10:28:31.592871,7714,"{""line_text"": ""30 \u05d0\u05d7\u05d3 \u05dc\u05e0\u05d8\u05d5\u05ea \u05d0\u05d7\u05e8\u05d9 \u05e8\u05d1\u05d9\u05dd \u05dc\u05d4\u05d8\u05d5\u05ea \u05e9\u05dc\u05d0 \u05ea\u05d0\u05de\u05e8 \u05d1\u05e9\u05e2\u05ea \u05d4\u05d3\u05d9\u05df \u05d3\u05d9\u05d9 \u05e9\u05d0\u05e8\u05d0\u05d7 \u05db\u05e8\u05d1\u05d9 \u05d0\u05dc\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1089, 3844, 3823, 3955]}",1,0.0,60,0,completed,"[1089, 3844, 3823, 3955]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,30 אחד לנטות אחרי רבים להטות שלא תאמר בשעת הדין דיי שאראח כרבי אלא
0,2017-07-21T10:28:31.603732,7715,"{""line_text"": ""\u05d0\u05de\u05d5\u05e8 \u05de\u05d4 \u05e9\u05d1\u05e8\u05e2\u05d7\u05da: \u201d \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d0\u05d5\u05de' \u05e1\u05e0\u05d4\u05d3\u05e8\u05d9\u05df \u05e9\u05dc \u05e9\u05d1\u05e2\u05d9\u05dd \u05d5\u05de\u05e9\u05d4 \u05e2\u05de\u05d4\u05dd `\u05de\u05df \u05d4\u05de\u05d9\u05e0\u05d9\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1086, 3957, 3709, 4067]}",1,0.0,60,0,completed,"[1086, 3957, 3709, 4067]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אמור מה שברעחך: ” ר' יהודה אומ' סנהדרין של שבעים ומשה עמהם `מן המינין
0,2017-07-21T10:28:31.618119,7716,"{""line_text"": ""\u05d0\u05de\u05e8\u05d5 \u05dc\u05d5 \u05d0\u05d9\u05df \u05d1\u05d9\u05ea \u05d3\u05d9\u05df \u05e9\u05e7\u05d5\u05dc \u05d5\u05db\u05df \u05d4\u05d9\u05d4 \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d0\u05dd \u05db\u05dc \u05e2\u05d9\u05e8 \u05e9\u05d9\u05e9 \u05d1\u05d4 \u05e9\u05dc\u05e9 \u05e9\u05d5\u05e8\u05d5\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1089, 4066, 3712, 4170]}",1,0.0,60,0,completed,"[1089, 4066, 3712, 4170]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אמרו לו אין בית דין שקול וכן היה ר' יהודה אם כל עיר שיש בה שלש שורות
0,2017-07-21T10:28:31.629170,7717,"{""line_text"": ""\u05e9\u05dc \u05e2\u05e9\u05e8\u05d9\u05dd \u05d5\u05e9\u05dc\u05e9\u05d4 \u05d5\u05e9\u05d5\u05d8\u05e8\u05d9 \u05d4\u05e8\u05d9\u05d9\u05e0\u05d9\u05df \u05d5\u05d4\u05de\u05d3\u05d9\u05df \u05d5\u05d4\u05e2\u05e8\u05d9\u05dd \u05d5\u05d5\u05d5\u05de\u05de\u05d9\u05d4\u05df \u05d5\u05d5\u05d5\u05de\u05de\u05d9 \u05d5\u05d5\u05de\u05de\u05d9\u05d4\u05df \u05e8\u05d0\u05d5\u05d9\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1092, 4172, 3711, 4269]}",1,0.0,60,0,completed,"[1092, 4172, 3711, 4269]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,של עשרים ושלשה ושוטרי הריינין והמדין והערים וווממיהן וווממי ווממיהן ראויה
0,2017-07-21T10:28:31.648758,7718,"{""line_text"": ""3 \u05e1 \u05e4\u05e1; \u05d1 \u05e2\u05dd | 15 \u05d3\u05d1\u05e8\u05d9\u05dd \u05d8\""\u05d5 \u05db\u05d9 | 16 \u05da\u05db\u05e8\u05d9\u05e1\u05d9\u05d9'\u05e0 \u05d5\""\u05d5 \\ 19 \"" \u05e9' 00; \u05d1 \u05e0\u05d9 | 19 \u05e0\u05e0\u05e0\u05d3\u05db\u05e8 \u05e0\u05d9\u05d9\u05e1 \u05db\""\u05da \u05db\u05d9'\u05e1|"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1094, 4366, 3720, 4437]}",1,0.0,60,0,completed,"[1094, 4366, 3720, 4437]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"3 ס פס; ב עם | 15 דברים ט""ו כי | 16 ךכריסיי'נ ו""ו \ 19 "" ש' 00; ב ני | 19 נננדכר נייס כ""ך כי'ס|"
0,2017-07-21T10:28:31.660317,7719,"{""line_text"": ""20 \u05e4\u05d7\u05d5\u05ea \u05db\""\u05d5. \u05d1\u05d9 | 22 \u05e2\u05dd \u05e2' \u05e9 \u05dc\u05e4\u05e1\u05d5\u05e7 ] 28 \u05de\u05e1 | 31 \"" \u05d5\u05d9\u05d9\u05d8 \u05d5.\u05d9 \u05e0\u05e1\u05d9 7'(; \u05d1 \u05d8\""\u05d5: |"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1639, 4436, 3723, 4507]}",1,0.0,60,0,completed,"[1639, 4436, 3723, 4507]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"20 פחות כ""ו. בי | 22 עם ע' ש לפסוק ] 28 מס | 31 "" וייט ו.י נסי 7'(; ב ט""ו: |"
0,2017-07-21T10:28:31.671202,7720,"{""line_text"": ""\u05d1\u05db\u05d5\u05d5\u05d9\u05d5\u05ea\u05d1\u05d3|2\u05e0\u05d0\u05db\u05dc\u05d9\u05df\u05d1\u05d3|4\u05d0\u05e3\u05de\u05e2\u05e9\u05e8\u05d1\u05d3\u05e5|5\u05dc\u05d0\u05d9\u05d4\u05d0\u05d1\u05da|11\u05dc\u05d0\u05d9\u05d4\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1401, 4600, 3515, 4676]}",1,0.0,60,0,completed,"[1401, 4600, 3515, 4676]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,בכוויותבד|2נאכליןבד|4אףמעשרבדץ|5לאיהאבך|11לאיהא
0,2017-07-21T10:28:31.682357,7721,"{""line_text"": ""\u05d1\u05d0 > \u05d1 \u05e8 \u05da12 \u05e9\u05e2\u05d1\u05e8 \u05d1 [\"" \u05da12-\u05d9\u05d4\u05d0 < \u05e4\u05e1\u05d5\u05dc \u05d1`\u05e8 |'13 \u05d5\u05d9\u05e4\u05dd\u05dc \u05dc\u05d1 \u05d3 | 14 \u05d5\u05d1\u05db\u05d5\u05e8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1389, 4671, 3690, 4742]}",1,0.0,60,0,completed,"[1389, 4671, 3690, 4742]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"בא > ב ר ך12 שעבר ב ["" ך12-יהא < פסול ב`ר |'13 ויפםל לב ד | 14 ובכור"
0,2017-07-21T10:28:31.693562,7722,"{""line_text"": ""3;' \"">' 323333 \u05d5`\u05d1 #? \u05d52`\u201d?2\u05e1;3.\u201d\u05f0\u05d9\u05d1>\u05da\u05d1\u05da1%! \u05e0\u05e3\u05ea\u05d5\u05de\u05d5\u05db\u05d1\u05d5\u05d1\u05d1\u05d3; \u05d7\u05dc\""\u05d1; 23?"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1414, 4739, 3731, 4875]}",1,0.0,60,0,completed,"[1414, 4739, 3731, 4875]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"3;' "">' 323333 ו`ב #? ו2`”?2ס;3.”װיב>ךבך1%! נףתומוכבובבד; חל""ב; 23?"
0,2017-07-21T10:28:31.704201,7723,"{""line_text"": ""\u05de\u05d6\u05e0\u05d9 \u05d9>`\u05d9\u05d1 \u05d3 | 18 \u05d9\u05d4\u05d0 5 \u05d1 \u05d3 | 19 \u05dc\u05e1\u05e0\u05d4\u05e8\u05e8\u05d9\u05be>`\u05d1\u05be \u05d3 | 19 \u05ea\u05dc' \u05dc\u05e0\u05e6\u05d9\u05d1 \u05d3 | 20 \u05ea\u05dc'\u05dc\u05d5\u05de\u05e8 5 '\u05d1'\u05da |"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1095, 4806, 3732, 4880]}",1,0.0,60,0,completed,"[1095, 4806, 3732, 4880]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,מזני י>`יב ד | 18 יהא 5 ב ד | 19 לסנהררי־>`ב־ ד | 19 תל' לנציב ד | 20 תל'לומר 5 'ב'ך |
0,2017-07-21T10:28:31.715311,7724,"{""line_text"": ""\u05d9'\u05da\u05d9\u05d9\u05d9'\u05d9\""\u05d1 \u05d3 \u05d5 #25!-\u05d9\u05d5\u05dc\u05d9\u05d4! \u05e9'\u05d9\u05d9\u05d9-\u05d9\u05d9 \u05d4\u05d9\u05d9 \u05db \u05d3`\u05d5???\"" < \u05e2\u05d3 \u05d1\u05d3 \\ 27 \u05d5\u05dc\u05d9\u05e0\u05d4 \u05d1 \u05d5' 2811"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1288, 4875, 3557, 4949]}",1,0.0,60,0,completed,"[1288, 4875, 3557, 4949]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"י'ךייי'י""ב ד ו #25!-יוליה! ש'ייי-יי היי כ ד`ו???"" < עד בד \ 27 ולינה ב ו' 2811"
0,2017-07-21T10:28:31.729759,7725,"{""line_text"": ""|29\u05dc\u05e0\u05d8\u05d5\u05ea\u05d9>\u05d1\u05d3|30 \u05d0\u05d7\u05e8<\u05e8\u05d9\u05d9\u05d0\u05d1\u05da|30 \u05e8\u05d9\u05d5 \u05dc\u05e2\u05d1\u05e8 \u05e9\u05d9\u05d4\u05d0 \u05db\u05e8\u05d1\u05d5\u05d1\u05da|0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1260, 4947, 3473, 5017]}",1,0.0,60,0,completed,"[1260, 4947, 3473, 5017]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,|29לנטותי>בד|30 אחר<רייאבך|30 ריו לעבר שיהא כרבובך|0
0,2017-07-21T10:28:31.741102,7726,"{""line_text"": ""\u05df32\u05e2\u05d5\u05d5[\u05e2\u05d5\u05e8\u05d0|32\u05d1\u05d4<\u05db\u05e8\u05d9\u05d1\u05d3|33\u05e2\u05e9\u05e8\u05d9\u05dd<\u05e2\u05e9\u05e8\u05d9\u05e1|33\u05d5\u05d4\u05e0\u05d3\u05d5\u05df\u05df\u05d5\u05d4\u05d7\u05e1\u05dd"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1317, 5015, 3449, 5089]}",1,0.0,60,0,completed,"[1317, 5015, 3449, 5089]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,ן32עוו[עורא|32בה<כריבד|33עשרים<עשריס|33והנדוןןוהחסם
0,2017-07-21T10:28:31.761595,7727,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1093, 4607, 1205, 4810]}",1,0.0,60,0,completed,"[1093, 4607, 1205, 4810]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,
0,2017-07-21T10:28:31.772755,7728,"{""line_text"": "":%"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1229, 4607, 1308, 4809]}",1,0.0,60,0,completed,"[1229, 4607, 1308, 4809]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,:%
0,2017-07-21T10:28:31.783508,7729,"{""line_text"": ""3\u201d"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4531, 5863], ""bbox"": [1313, 4606, 1385, 4810]}",1,0.0,60,0,completed,"[1313, 4606, 1385, 4810]","[4531, 5863]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_03_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,3”
